key,index,random,target_pdf,pdf,social_ps,journal,publication_year,title,n_participants_after_exclusions,study_design_ignoring_trial_type_comparisons,n_groups_between,used_inferential_statistics,study,doi,author
2_10_9,2,10,9,9,NA,EJP,2012,Longitudinal associations of cognitive abilityCOMMA  personality traits and school grades with antisocial behaviour.,NA,NA,NA,NA,NA,NA,NA
2_10_9,2,10,9,9,NA,EJP,2012,Longitudinal associations of cognitive abilityCOMMA  personality traits and school grades with antisocial behaviour.,NA,NA,NA,NA,NA,NA,NA
54_11_10,54,11,10,10,NA,EJP,2012,An inkblot for the implicit assessment of personality: The semantic misattribution procedure.,98,b,NA,NA,NA,NA,NA
54_11_10,54,11,10,10,NA,EJP,2012,An inkblot for the implicit assessment of personality: The semantic misattribution procedure.,140,b,NA,NA,NA,NA,NA
54_11_10,54,11,10,10,NA,EJP,2012,An inkblot for the implicit assessment of personality: The semantic misattribution procedure.,135,b,NA,NA,NA,NA,NA
54_11_10,54,11,10,10,NA,EJP,2012,An inkblot for the implicit assessment of personality: The semantic misattribution procedure.,NA,NA,NA,NA,NA,NA,NA
54_11_10,54,11,10,10,NA,EJP,2012,An inkblot for the implicit assessment of personality: The semantic misattribution procedure.,NA,NA,NA,NA,NA,NA,NA
54_11_10,54,11,10,10,NA,EJP,2012,An inkblot for the implicit assessment of personality: The semantic misattribution procedure.,NA,NA,NA,NA,NA,NA,NA
54_11_10,54,11,10,10,NA,EJP,2012,An inkblot for the implicit assessment of personality: The semantic misattribution procedure.,NA,NA,NA,NA,NA,NA,NA
54_11_10,54,11,10,10,NA,EJP,2012,An inkblot for the implicit assessment of personality: The semantic misattribution procedure.,NA,NA,NA,NA,NA,NA,NA
54_11_10,54,11,10,10,NA,EJP,2012,An inkblot for the implicit assessment of personality: The semantic misattribution procedure.,NA,NA,NA,NA,NA,NA,NA
54_11_10,54,11,10,10,NA,EJP,2012,An inkblot for the implicit assessment of personality: The semantic misattribution procedure.,NA,NA,NA,NA,NA,NA,NA
43_12_NA,43,12,NA,NA,NA,EJP,2012,Measurable like temperature or mereological like flocking? On the nature of personality traits.,NA,NA,NA,NA,NA,NA,NA
43_12_NA,43,12,NA,NA,NA,EJP,2012,Measurable like temperature or mereological like flocking? On the nature of personality traits.,NA,NA,NA,NA,NA,NA,NA
43_12_NA,43,12,NA,NA,NA,EJP,2012,Measurable like temperature or mereological like flocking? On the nature of personality traits.,NA,NA,NA,NA,NA,NA,NA
43_12_NA,43,12,NA,NA,NA,EJP,2012,Measurable like temperature or mereological like flocking? On the nature of personality traits.,NA,NA,NA,NA,NA,NA,NA
43_12_NA,43,12,NA,NA,NA,EJP,2012,Measurable like temperature or mereological like flocking? On the nature of personality traits.,NA,NA,NA,NA,NA,NA,NA
43_12_NA,43,12,NA,NA,NA,EJP,2012,Measurable like temperature or mereological like flocking? On the nature of personality traits.,NA,NA,NA,NA,NA,NA,NA
43_12_NA,43,12,NA,NA,NA,EJP,2012,Measurable like temperature or mereological like flocking? On the nature of personality traits.,NA,NA,NA,NA,NA,NA,NA
43_12_NA,43,12,NA,NA,NA,EJP,2012,Measurable like temperature or mereological like flocking? On the nature of personality traits.,NA,NA,NA,NA,NA,NA,NA
43_12_NA,43,12,NA,NA,NA,EJP,2012,Measurable like temperature or mereological like flocking? On the nature of personality traits.,NA,NA,NA,NA,NA,NA,NA
43_12_NA,43,12,NA,NA,NA,EJP,2012,Measurable like temperature or mereological like flocking? On the nature of personality traits.,NA,NA,NA,NA,NA,NA,NA
31_13_NA,31,13,NA,NA,NA,EJP,2012,What do the items and their associations refer to in a network approach to personality?,NA,NA,NA,NA,NA,NA,NA
31_13_NA,31,13,NA,NA,NA,EJP,2012,What do the items and their associations refer to in a network approach to personality?,NA,NA,NA,NA,NA,NA,NA
31_13_NA,31,13,NA,NA,NA,EJP,2012,What do the items and their associations refer to in a network approach to personality?,NA,NA,NA,NA,NA,NA,NA
31_13_NA,31,13,NA,NA,NA,EJP,2012,What do the items and their associations refer to in a network approach to personality?,NA,NA,NA,NA,NA,NA,NA
31_13_NA,31,13,NA,NA,NA,EJP,2012,What do the items and their associations refer to in a network approach to personality?,NA,NA,NA,NA,NA,NA,NA
31_13_NA,31,13,NA,NA,NA,EJP,2012,What do the items and their associations refer to in a network approach to personality?,NA,NA,NA,NA,NA,NA,NA
31_13_NA,31,13,NA,NA,NA,EJP,2012,What do the items and their associations refer to in a network approach to personality?,NA,NA,NA,NA,NA,NA,NA
31_13_NA,31,13,NA,NA,NA,EJP,2012,What do the items and their associations refer to in a network approach to personality?,NA,NA,NA,NA,NA,NA,NA
31_13_NA,31,13,NA,NA,NA,EJP,2012,What do the items and their associations refer to in a network approach to personality?,NA,NA,NA,NA,NA,NA,NA
31_13_NA,31,13,NA,NA,NA,EJP,2012,What do the items and their associations refer to in a network approach to personality?,NA,NA,NA,NA,NA,NA,NA
4_14_11,4,14,11,11,NA,EJP,2012,Individual differences in women's perceptions of other women's dominance.,119,b,NA,NA,NA,NA,NA
4_14_11,4,14,11,11,NA,EJP,2012,Individual differences in women's perceptions of other women's dominance.,177,w,NA,NA,NA,NA,NA
4_14_11,4,14,11,11,NA,EJP,2012,Individual differences in women's perceptions of other women's dominance.,75,b,NA,NA,NA,NA,NA
4_14_11,4,14,11,11,NA,EJP,2012,Individual differences in women's perceptions of other women's dominance.,NA,NA,NA,NA,NA,NA,NA
4_14_11,4,14,11,11,NA,EJP,2012,Individual differences in women's perceptions of other women's dominance.,NA,NA,NA,NA,NA,NA,NA
4_14_11,4,14,11,11,NA,EJP,2012,Individual differences in women's perceptions of other women's dominance.,NA,NA,NA,NA,NA,NA,NA
4_14_11,4,14,11,11,NA,EJP,2012,Individual differences in women's perceptions of other women's dominance.,NA,NA,NA,NA,NA,NA,NA
4_14_11,4,14,11,11,NA,EJP,2012,Individual differences in women's perceptions of other women's dominance.,NA,NA,NA,NA,NA,NA,NA
4_14_11,4,14,11,11,NA,EJP,2012,Individual differences in women's perceptions of other women's dominance.,NA,NA,NA,NA,NA,NA,NA
4_14_11,4,14,11,11,NA,EJP,2012,Individual differences in women's perceptions of other women's dominance.,NA,NA,NA,NA,NA,NA,NA
15_15_12,15,15,12,12,NA,EJP,2012,Always look on the bright side of life: The attentional basis of positive affectivity.,36,m,NA,NA,NA,NA,NA
15_15_12,15,15,12,12,NA,EJP,2012,Always look on the bright side of life: The attentional basis of positive affectivity.,NA,NA,NA,NA,NA,NA,NA
15_15_12,15,15,12,12,NA,EJP,2012,Always look on the bright side of life: The attentional basis of positive affectivity.,NA,NA,NA,NA,NA,NA,NA
15_15_12,15,15,12,12,NA,EJP,2012,Always look on the bright side of life: The attentional basis of positive affectivity.,NA,NA,NA,NA,NA,NA,NA
15_15_12,15,15,12,12,NA,EJP,2012,Always look on the bright side of life: The attentional basis of positive affectivity.,NA,NA,NA,NA,NA,NA,NA
15_15_12,15,15,12,12,NA,EJP,2012,Always look on the bright side of life: The attentional basis of positive affectivity.,NA,NA,NA,NA,NA,NA,NA
15_15_12,15,15,12,12,NA,EJP,2012,Always look on the bright side of life: The attentional basis of positive affectivity.,NA,NA,NA,NA,NA,NA,NA
15_15_12,15,15,12,12,NA,EJP,2012,Always look on the bright side of life: The attentional basis of positive affectivity.,NA,NA,NA,NA,NA,NA,NA
15_15_12,15,15,12,12,NA,EJP,2012,Always look on the bright side of life: The attentional basis of positive affectivity.,NA,NA,NA,NA,NA,NA,NA
15_15_12,15,15,12,12,NA,EJP,2012,Always look on the bright side of life: The attentional basis of positive affectivity.,NA,NA,NA,NA,NA,NA,NA
3_1_1,3,1,1,1,NA,EJP,2013,Correcting Big Five personality measurements for acquiescence: An 18?country cross?cultural study.,25509,b,NA,NA,NA,NA,NA
3_1_1,3,1,1,1,NA,EJP,2013,Correcting Big Five personality measurements for acquiescence: An 18?country cross?cultural study.,NA,NA,NA,NA,NA,NA,NA
3_1_1,3,1,1,1,NA,EJP,2013,Correcting Big Five personality measurements for acquiescence: An 18?country cross?cultural study.,NA,NA,NA,NA,NA,NA,NA
3_1_1,3,1,1,1,NA,EJP,2013,Correcting Big Five personality measurements for acquiescence: An 18?country cross?cultural study.,NA,NA,NA,NA,NA,NA,NA
3_1_1,3,1,1,1,NA,EJP,2013,Correcting Big Five personality measurements for acquiescence: An 18?country cross?cultural study.,NA,NA,NA,NA,NA,NA,NA
3_1_1,3,1,1,1,NA,EJP,2013,Correcting Big Five personality measurements for acquiescence: An 18?country cross?cultural study.,NA,NA,NA,NA,NA,NA,NA
3_1_1,3,1,1,1,NA,EJP,2013,Correcting Big Five personality measurements for acquiescence: An 18?country cross?cultural study.,NA,NA,NA,NA,NA,NA,NA
3_1_1,3,1,1,1,NA,EJP,2013,Correcting Big Five personality measurements for acquiescence: An 18?country cross?cultural study.,NA,NA,NA,NA,NA,NA,NA
3_1_1,3,1,1,1,NA,EJP,2013,Correcting Big Five personality measurements for acquiescence: An 18?country cross?cultural study.,NA,NA,NA,NA,NA,NA,NA
3_1_1,3,1,1,1,NA,EJP,2013,Correcting Big Five personality measurements for acquiescence: An 18?country cross?cultural study.,NA,NA,NA,NA,NA,NA,NA
13_2_NA,13,2,NA,NA,NA,EJP,2013,Put your money where your mouth is: Incentivizing the truth by making nonreplicability costly.,NA,NA,NA,NA,NA,NA,NA
13_2_NA,13,2,NA,NA,NA,EJP,2013,Put your money where your mouth is: Incentivizing the truth by making nonreplicability costly.,NA,NA,NA,NA,NA,NA,NA
13_2_NA,13,2,NA,NA,NA,EJP,2013,Put your money where your mouth is: Incentivizing the truth by making nonreplicability costly.,NA,NA,NA,NA,NA,NA,NA
13_2_NA,13,2,NA,NA,NA,EJP,2013,Put your money where your mouth is: Incentivizing the truth by making nonreplicability costly.,NA,NA,NA,NA,NA,NA,NA
13_2_NA,13,2,NA,NA,NA,EJP,2013,Put your money where your mouth is: Incentivizing the truth by making nonreplicability costly.,NA,NA,NA,NA,NA,NA,NA
13_2_NA,13,2,NA,NA,NA,EJP,2013,Put your money where your mouth is: Incentivizing the truth by making nonreplicability costly.,NA,NA,NA,NA,NA,NA,NA
13_2_NA,13,2,NA,NA,NA,EJP,2013,Put your money where your mouth is: Incentivizing the truth by making nonreplicability costly.,NA,NA,NA,NA,NA,NA,NA
13_2_NA,13,2,NA,NA,NA,EJP,2013,Put your money where your mouth is: Incentivizing the truth by making nonreplicability costly.,NA,NA,NA,NA,NA,NA,NA
13_2_NA,13,2,NA,NA,NA,EJP,2013,Put your money where your mouth is: Incentivizing the truth by making nonreplicability costly.,NA,NA,NA,NA,NA,NA,NA
13_2_NA,13,2,NA,NA,NA,EJP,2013,Put your money where your mouth is: Incentivizing the truth by making nonreplicability costly.,NA,NA,NA,NA,NA,NA,NA
19_3_2,19,3,2,2,NA,EJP,2013,How dispositional optimists and pessimists evaluate their pastCOMMA  present and anticipated future life satisfaction: A lifespan approach.,3871,m,NA,NA,NA,NA,NA
19_3_2,19,3,2,2,NA,EJP,2013,How dispositional optimists and pessimists evaluate their pastCOMMA  present and anticipated future life satisfaction: A lifespan approach.,NA,NA,NA,NA,NA,NA,NA
19_3_2,19,3,2,2,NA,EJP,2013,How dispositional optimists and pessimists evaluate their pastCOMMA  present and anticipated future life satisfaction: A lifespan approach.,NA,NA,NA,NA,NA,NA,NA
19_3_2,19,3,2,2,NA,EJP,2013,How dispositional optimists and pessimists evaluate their pastCOMMA  present and anticipated future life satisfaction: A lifespan approach.,NA,NA,NA,NA,NA,NA,NA
19_3_2,19,3,2,2,NA,EJP,2013,How dispositional optimists and pessimists evaluate their pastCOMMA  present and anticipated future life satisfaction: A lifespan approach.,NA,NA,NA,NA,NA,NA,NA
19_3_2,19,3,2,2,NA,EJP,2013,How dispositional optimists and pessimists evaluate their pastCOMMA  present and anticipated future life satisfaction: A lifespan approach.,NA,NA,NA,NA,NA,NA,NA
19_3_2,19,3,2,2,NA,EJP,2013,How dispositional optimists and pessimists evaluate their pastCOMMA  present and anticipated future life satisfaction: A lifespan approach.,NA,NA,NA,NA,NA,NA,NA
19_3_2,19,3,2,2,NA,EJP,2013,How dispositional optimists and pessimists evaluate their pastCOMMA  present and anticipated future life satisfaction: A lifespan approach.,NA,NA,NA,NA,NA,NA,NA
19_3_2,19,3,2,2,NA,EJP,2013,How dispositional optimists and pessimists evaluate their pastCOMMA  present and anticipated future life satisfaction: A lifespan approach.,NA,NA,NA,NA,NA,NA,NA
19_3_2,19,3,2,2,NA,EJP,2013,How dispositional optimists and pessimists evaluate their pastCOMMA  present and anticipated future life satisfaction: A lifespan approach.,NA,NA,NA,NA,NA,NA,NA
38_4_3,38,4,3,3,NA,EJP,2013,On the road to the unconscious self: Understanding when people gain self?knowledge of implicit disgust sensitivity from behavioural cues.,117,b,NA,NA,NA,NA,NA
38_4_3,38,4,3,3,NA,EJP,2013,On the road to the unconscious self: Understanding when people gain self?knowledge of implicit disgust sensitivity from behavioural cues.,131,b,NA,NA,NA,NA,NA
38_4_3,38,4,3,3,NA,EJP,2013,On the road to the unconscious self: Understanding when people gain self?knowledge of implicit disgust sensitivity from behavioural cues.,NA,NA,NA,NA,NA,NA,NA
38_4_3,38,4,3,3,NA,EJP,2013,On the road to the unconscious self: Understanding when people gain self?knowledge of implicit disgust sensitivity from behavioural cues.,NA,NA,NA,NA,NA,NA,NA
38_4_3,38,4,3,3,NA,EJP,2013,On the road to the unconscious self: Understanding when people gain self?knowledge of implicit disgust sensitivity from behavioural cues.,NA,NA,NA,NA,NA,NA,NA
38_4_3,38,4,3,3,NA,EJP,2013,On the road to the unconscious self: Understanding when people gain self?knowledge of implicit disgust sensitivity from behavioural cues.,NA,NA,NA,NA,NA,NA,NA
38_4_3,38,4,3,3,NA,EJP,2013,On the road to the unconscious self: Understanding when people gain self?knowledge of implicit disgust sensitivity from behavioural cues.,NA,NA,NA,NA,NA,NA,NA
38_4_3,38,4,3,3,NA,EJP,2013,On the road to the unconscious self: Understanding when people gain self?knowledge of implicit disgust sensitivity from behavioural cues.,NA,NA,NA,NA,NA,NA,NA
38_4_3,38,4,3,3,NA,EJP,2013,On the road to the unconscious self: Understanding when people gain self?knowledge of implicit disgust sensitivity from behavioural cues.,NA,NA,NA,NA,NA,NA,NA
38_4_3,38,4,3,3,NA,EJP,2013,On the road to the unconscious self: Understanding when people gain self?knowledge of implicit disgust sensitivity from behavioural cues.,NA,NA,NA,NA,NA,NA,NA
14_5_NA,14,5,NA,NA,NA,EJP,2013,Replicability without stifling redundancy.,NA,NA,NA,NA,NA,NA,NA
14_5_NA,14,5,NA,NA,NA,EJP,2013,Replicability without stifling redundancy.,NA,NA,NA,NA,NA,NA,NA
14_5_NA,14,5,NA,NA,NA,EJP,2013,Replicability without stifling redundancy.,NA,NA,NA,NA,NA,NA,NA
14_5_NA,14,5,NA,NA,NA,EJP,2013,Replicability without stifling redundancy.,NA,NA,NA,NA,NA,NA,NA
14_5_NA,14,5,NA,NA,NA,EJP,2013,Replicability without stifling redundancy.,NA,NA,NA,NA,NA,NA,NA
14_5_NA,14,5,NA,NA,NA,EJP,2013,Replicability without stifling redundancy.,NA,NA,NA,NA,NA,NA,NA
14_5_NA,14,5,NA,NA,NA,EJP,2013,Replicability without stifling redundancy.,NA,NA,NA,NA,NA,NA,NA
14_5_NA,14,5,NA,NA,NA,EJP,2013,Replicability without stifling redundancy.,NA,NA,NA,NA,NA,NA,NA
14_5_NA,14,5,NA,NA,NA,EJP,2013,Replicability without stifling redundancy.,NA,NA,NA,NA,NA,NA,NA
14_5_NA,14,5,NA,NA,NA,EJP,2013,Replicability without stifling redundancy.,NA,NA,NA,NA,NA,NA,NA
23_6_NA,23,6,NA,NA,NA,EJP,2013,From replication studies to studies of replicability.,NA,NA,NA,NA,NA,NA,NA
23_6_NA,23,6,NA,NA,NA,EJP,2013,From replication studies to studies of replicability.,NA,NA,NA,NA,NA,NA,NA
23_6_NA,23,6,NA,NA,NA,EJP,2013,From replication studies to studies of replicability.,NA,NA,NA,NA,NA,NA,NA
23_6_NA,23,6,NA,NA,NA,EJP,2013,From replication studies to studies of replicability.,NA,NA,NA,NA,NA,NA,NA
23_6_NA,23,6,NA,NA,NA,EJP,2013,From replication studies to studies of replicability.,NA,NA,NA,NA,NA,NA,NA
23_6_NA,23,6,NA,NA,NA,EJP,2013,From replication studies to studies of replicability.,NA,NA,NA,NA,NA,NA,NA
23_6_NA,23,6,NA,NA,NA,EJP,2013,From replication studies to studies of replicability.,NA,NA,NA,NA,NA,NA,NA
23_6_NA,23,6,NA,NA,NA,EJP,2013,From replication studies to studies of replicability.,NA,NA,NA,NA,NA,NA,NA
23_6_NA,23,6,NA,NA,NA,EJP,2013,From replication studies to studies of replicability.,NA,NA,NA,NA,NA,NA,NA
23_6_NA,23,6,NA,NA,NA,EJP,2013,From replication studies to studies of replicability.,NA,NA,NA,NA,NA,NA,NA
39_7_4,39,7,4,4,NA,EJP,2013,Personality traits and body weight measures: Concurrent and across?time associations.,2664,b,NA,NA,NA,NA,NA
39_7_4,39,7,4,4,NA,EJP,2013,Personality traits and body weight measures: Concurrent and across?time associations.,1492,b,NA,NA,NA,NA,NA
39_7_4,39,7,4,4,NA,EJP,2013,Personality traits and body weight measures: Concurrent and across?time associations.,NA,NA,NA,NA,NA,NA,NA
39_7_4,39,7,4,4,NA,EJP,2013,Personality traits and body weight measures: Concurrent and across?time associations.,NA,NA,NA,NA,NA,NA,NA
39_7_4,39,7,4,4,NA,EJP,2013,Personality traits and body weight measures: Concurrent and across?time associations.,NA,NA,NA,NA,NA,NA,NA
39_7_4,39,7,4,4,NA,EJP,2013,Personality traits and body weight measures: Concurrent and across?time associations.,NA,NA,NA,NA,NA,NA,NA
39_7_4,39,7,4,4,NA,EJP,2013,Personality traits and body weight measures: Concurrent and across?time associations.,NA,NA,NA,NA,NA,NA,NA
39_7_4,39,7,4,4,NA,EJP,2013,Personality traits and body weight measures: Concurrent and across?time associations.,NA,NA,NA,NA,NA,NA,NA
39_7_4,39,7,4,4,NA,EJP,2013,Personality traits and body weight measures: Concurrent and across?time associations.,NA,NA,NA,NA,NA,NA,NA
39_7_4,39,7,4,4,NA,EJP,2013,Personality traits and body weight measures: Concurrent and across?time associations.,NA,NA,NA,NA,NA,NA,NA
24_8_NA,24,8,NA,NA,NA,EJP,2013,Only reporting guidelines can save (soft) science.,NA,NA,NA,NA,NA,NA,NA
24_8_NA,24,8,NA,NA,NA,EJP,2013,Only reporting guidelines can save (soft) science.,NA,NA,NA,NA,NA,NA,NA
24_8_NA,24,8,NA,NA,NA,EJP,2013,Only reporting guidelines can save (soft) science.,NA,NA,NA,NA,NA,NA,NA
24_8_NA,24,8,NA,NA,NA,EJP,2013,Only reporting guidelines can save (soft) science.,NA,NA,NA,NA,NA,NA,NA
24_8_NA,24,8,NA,NA,NA,EJP,2013,Only reporting guidelines can save (soft) science.,NA,NA,NA,NA,NA,NA,NA
24_8_NA,24,8,NA,NA,NA,EJP,2013,Only reporting guidelines can save (soft) science.,NA,NA,NA,NA,NA,NA,NA
24_8_NA,24,8,NA,NA,NA,EJP,2013,Only reporting guidelines can save (soft) science.,NA,NA,NA,NA,NA,NA,NA
24_8_NA,24,8,NA,NA,NA,EJP,2013,Only reporting guidelines can save (soft) science.,NA,NA,NA,NA,NA,NA,NA
24_8_NA,24,8,NA,NA,NA,EJP,2013,Only reporting guidelines can save (soft) science.,NA,NA,NA,NA,NA,NA,NA
24_8_NA,24,8,NA,NA,NA,EJP,2013,Only reporting guidelines can save (soft) science.,NA,NA,NA,NA,NA,NA,NA
55_9_5,55,9,5,5,NA,EJP,2013,The core of darkness: Uncovering the heart of the Dark Triad.,397,b,NA,NA,NA,NA,NA
55_9_5,55,9,5,5,NA,EJP,2013,The core of darkness: Uncovering the heart of the Dark Triad.,388,b,NA,NA,NA,NA,NA
55_9_5,55,9,5,5,NA,EJP,2013,The core of darkness: Uncovering the heart of the Dark Triad.,NA,NA,NA,NA,NA,NA,NA
55_9_5,55,9,5,5,NA,EJP,2013,The core of darkness: Uncovering the heart of the Dark Triad.,NA,NA,NA,NA,NA,NA,NA
55_9_5,55,9,5,5,NA,EJP,2013,The core of darkness: Uncovering the heart of the Dark Triad.,NA,NA,NA,NA,NA,NA,NA
55_9_5,55,9,5,5,NA,EJP,2013,The core of darkness: Uncovering the heart of the Dark Triad.,NA,NA,NA,NA,NA,NA,NA
55_9_5,55,9,5,5,NA,EJP,2013,The core of darkness: Uncovering the heart of the Dark Triad.,NA,NA,NA,NA,NA,NA,NA
55_9_5,55,9,5,5,NA,EJP,2013,The core of darkness: Uncovering the heart of the Dark Triad.,NA,NA,NA,NA,NA,NA,NA
